product_id,product_name,maker_id,brand_id,category1_id,category2_id,jan_code,release_date,release_date_additional,rating,points,review_count,is_best_cosme,is_rankin_cosme,price_with_tax,net_content,description,ingredients,how_to_use,features,caution,buy_url
10242007,ルージュ クラジュール,8,18,1015,,,2023/8/18,,5.4,44,269,0,0,4180,,"
全10色(うち限定2色)
冴えた鮮やかな発色とみずみずしいツヤのある仕上がりを叶え、華やかで存在感のある唇を演出します。ゲル膜が唇にフィットしてラスティング効果を発揮、時間が経ってもにじまず、つけたての美しい色が長時間続きます。溶けこむようになめらかにのび広がリ、豊富なトリートメント成分がふっくらとした唇に整え乾燥やあれ、紫外線から守リ、うるおいのある唇が実感できます。",,,,,
10231985,ジルスチュアート クリスタルブルーム リップブーケ セラム,7693,13170,1031,1016,,2023/2/3,2024/2/16,5.1,44,535,0,0,3740,6mL,"
全8色うち限定1色
花々のエッセンスが溶け込んだような、うるおい溢れるリップ美容液。高い保湿効果でたっぷりのうるおいをあたえるメルティングフィットオイル、唇を厚い膜で包み、ツヤをあたえて保護するクリスタルコーティング成分、さらに5種類の植物由来の保湿成分を配合。ふっくらぷるんと、ツヤ高い唇へとみちびきます。クリスタルブルームの香り。",,"
・付属のチップに適量をとり、唇に直接お使いください。　
・温感や清涼感が苦手な方、肌の弱い方はご使用をお控えください。",,,
10211199,ブリリアント ルージュ ビジュー,8,18,1015,,,2021/8/16,2024/2/18,5.6,43,360,0,0,3850,6g,"
リニューアル発売
みずみずしく軽やかなリクイッドルージュ。輝度の高いオイルを高配合した透明度の高いベースが、リッチなツヤと濁りのないクリアな発色を叶え、魅惑的な唇を演出します。負担感のないなめらかな化粧膜が密着することで縦ジワをカバーし、仕上がりの美しさがつづきます。美容成分がトリートメント効果を発揮し、ぷるんとしたうるおいに満ちた唇に整えます。",,,,"
衣類や布製品などにつくと落ちませんので、ご使用の際には充分にご注意ください。",
10227432,メイベリン SPステイ ヴィニルインク,31,32,1015,,6902395834168,2022/9/24,2024/6/29,4.6,43,657,0,0,1969,4.2mL,"
色もツヤも落ちないリップです。鮮やかな発色と濃密なツヤを、シャカシャカ振ってひと塗りで唇を包み込み、うるおい感ある仕上がりに。",イソドデカン ジメチコン トリメチルシロキシケイ酸 ポリメチルシルセスキオキサン/トリメチルシロキシケイ酸 ポリプロピルシルセスキオキサン アルキル(C30-45)ジメチルシリルポリプロピルシルセスキオキサン トリメチルシロキシフェニルジメチコン トリメチルペンタフェニルトリシロキサン ビスステアリルジメチコン ジメチコノール トリヒドロキシステアリン フェノキシエタノール 香料 酢酸トコフェロール エチルヘキシルグリセリン トリエトキシカプリリルシラン パルミチン酸イソプロピル ミリスチン酸イソプロピル シトロネロール ゲラニオール ベンジルアルコール アロエベラ葉エキス リナロール トコフェロール 酸化チタン 酸化鉄 赤202 赤104(1) アルミナ 黄5 シリカ,,,,https://www.cosme.com/products/detail.php?product_id=269506
10223163,RMK リクイド リップカラー,102763,29,1015,1016,4973167062500,2022/7/1,2024/7/26,5.4,43,246,0,0,4180,,"
まるで水滴のようにフレッシュで軽やかなツヤと浮かない発色が新しい魅力を引き出すリップカラー。ベースオイルとカラーパウダーの配合バランスを追求し、グロスでもリップスティックでもない、透け感のある色とデューイーなツヤを実現。するりとやわらかな感触の塗り心地で、ほどよい透け感の美しい発色で均一なカラー膜を唇にステイさせながら、うるおいの膜で包み込むような乾きにくい処方。カラーはしっかり色づきながらもシックなムードがあり、可愛さ、モダンさ、肌なじみで、どんな人にもあいやすい色調の微差にこだわり選び抜いています。",,,,,"javascript:tb_show('','/dialog/shopping-link/index/productId/10223163?KeepThis=true&TB_iframe=true&height=240&width=386')"
10229291,ウォンジョンヨ リップステッカー,115012,127192,1015,,4570042582124,2022/10/26,,5.1,43,457,0,0,1430,,"
とろけてフィット、色持ち続く高発色ステッカーリップです。＜POINT1＞ステッカーラスティング処方。フィックスオイルが唇の水分でゲル化。カラーを閉じ込めて唇の表面に密着します。＜POINT2＞スムースリッチ設計。クリーミーな伸びのよさ。高発色で鮮やかな仕上がり。＜POINT3＞うるおう美容液成分in エモリエントオイル 3種の植物オイル(すべて保湿成分)",,,,,https://www.cosme.com/products/detail.php?product_id=305451
10251806,プランピング リップセラム,102317,79,1031,1016,4971710378689,2024/4/16,,5.3,41,503,1,1,4620,7ml,"
全4色(うち限定1色)
濃密なツヤと弾力感。それはまるで、潤いの抱擁。
選べる3段階のプランプレベル*で、唇の美しさ引き立つ、高保湿リップセラム。
・乳液発想の柔軟リップケア
コスメデコルテの先行乳液に着想を得た、ケア成分が潤いをめぐらせるアプローチを搭載。さらに純度の高いオイルを贅沢に高配合。リッチな膜が唇のうるおいを逃がしません。
・じんわりとにじむような血色感とツヤ感
内側からじんわりとにじむような血色感とぷっくりとしたツヤ感を演出。また、ベタつきのない柔らかなつけ心地で、どんなシーンでもお使いいただけます。
・選べる3段階のプランプレベル*
ふっくらとした弾力のあるボリューミーな唇を演出するとともに、プランプレベルにあわせてジンジンとした刺激感
（バニリルブチル〈温感付与〉）も3段階に設定。シーンや気分、お好みにあわせてお選びいただけます。
＊膜の厚み・ツヤ・血色感のレベルの違いで設定したメイクアップ効果。

＜配合成分(保湿)＞＊01・02・03に共通して配合
リン脂質［レシチン］・ヒアルロン酸［アセチルヒアルロン酸Na］・ローズヒップオイル［カニナバラ果実油］
・バオバブオイル［バオバブ種子油］・ペパーミントエキス［セイヨウハッカ葉エキス］
・ムルムルバター［アストロカリウムムルムル種子油］・ビタミンE［トコトリエノール］・オリーブスクワラン［スクワラン］
＊パラベンフリー・ヴィーガンフレンドリー ＊美容液94％  ※保湿・エモリエント成分

＜配合成分(保湿)＞＊
ローズヒップオイル［カニナバラ果実油］・バオバブオイル［バオバブ種子油］・ホホバオイル［ホホバ種子油］
・ビタミンE［トコトリエノール］・オリーブスクワラン［スクワラン］
＊パラベンフリー・ヴィーガンフレンドリー ＊美容液94％  ※保湿・エモリエント成分",トリイソステアリン酸ポリグリセリル-2・ワセリン・ポリブテン・ダイマージリノール酸(フィトステリル/イソステアリル/セチル/ステアリル/ベヘニル)・オクチルドデカノール・ダイマージリノール酸ダイマージリノレイルビスイソステアリル・ジメチルシリル化シリカ・シリカ・パルミチン酸デキストリン・アストロカリウムムルムル種子脂・アセチルヒアルロン酸Na・カニナバラ果実油・ジパルミチン酸アスコルビル・セイヨウハッカ葉エキス・ゼニアオイ花/葉/茎エキス・トコトリエノール・トコフェロール・バオバブ種子油・パルミチン酸アスコルビル・マドンナリリー根エキス・BG・BHT・DPG・(エチレン/プロピレン)コポリマー・キサンタンガム・コメヌカ油・ジフェニルシロキシフェニルトリメチコン・ジメチコン・スクワラン・テトラ(ジ-t-ブチルヒドロキシヒドロケイヒ酸)ペンタエリスリチル・トリイソステアリン酸イソプロピルチタン・トリエチルヘキサノイン・ハイドロゲンジメチコン・バニリルブチル・ポリプロピレン・ミネラルオイル・メタクリル酸メチルクロスポリマー・メチコン・メントール・レシチン・水・水酸化Al・炭酸Ca・フェノキシエタノール・香料・グンジョウ・酸化チタン・酸化鉄・青1・赤202,"
〇付属のチップに適量をとり、唇に直接、または口紅のあとにお使いください。","ヒアルロン酸
パラベンフリー",,https://www.cosme.com/products/detail.php?product_id=323178
10194642,パーソナルリップクリーム,5,22,1015,,,2020/8/1,2022/7/23,4.7,40,742,0,0,550,,"
SPF11 / SPF16・PA++ / SPF15・PA+ / SPF11・PA+リニューアル発売
欲しい血色感をオン。唇の色を透かす発色で、自分にマッチする血色感に出会えるカラーシリーズです。保湿成分(ヒアルロン酸、グレープシードオイル)配合。3つの機能(縦ジワ補整、密封保湿、UVカット)があります。",,,,,https://www.cosme.com/products/detail.php?product_id=199322
10242169,ローティント,117541,114809,1015,1016,8809871389663,2023/10/12,2024/5/1,5.1,40,383,0,1,770,1.2g,"
● 塗り重ねるほど鮮やかなカラー
水のように軽い塗り心地でべたつきのない爽やかさ、鮮明で鮮やかな水彩カラー演出
● 透明に浮き上がる水光
*FLORAL TEA COMPLEX含有で、水を含んだように鮮やかで透明な水光演出
● 長時間維持される密着ロングラスティング
長時間の発色時にもカラーはそのまま、水分膜だけが分離されて長時間維持されるカラー感
● フランスのEVE VEGANから承認を得たヴィーガン商品",,"
唇のラインに沿って唇の内側から優しく塗ります。",,,https://www.cosme.com/products/detail.php?product_id=317426
10164642,スキンシンクロルージュ,5,18736,1015,,4973167388341,2019/3/16,2020/3/16,5.3,40,791,1,0,2970,4.1g,"
ひとぬりで見たままの高発色となめらかになじむレア質感で、肌を美しく引き立てるルージュ。とろけるように広がり、カサつきがちな唇にもフィットし、自然なツヤでふっくらとした唇をつくります。色とうるおいをしっかりキープし、時間が経っても美しい仕上がりを持続します。乾燥から唇を守る保湿成分配合。パーソナルな肌の色(ブルーベース／イエローベース)に合わせたスキンカラー発想の色設計です。",テトライソステアリン酸ジペンタエリスリチル、オクチルドデカノール、トリ(カプリル酸/カプリン酸)グリセリル、ビスアルキル(C16-18)グリセリルウンデシルジメチコン、ラウロイルグルタミン酸ジ(オクチルドデシル/フィトステリル/ベヘニル)、水添ポリイソブテン、ダイマージリノール酸(フィトステリル/イソステアリル/セチル/ステアリル/ベヘニル)、パラフィン、合成ワックス、マイクロクリスタリンワックス、水添マイクロクリスタリンワックス、ヒドロキシステアリン酸エチルヘキシル、ジイソステアリン酸ポリグリセリル-2、(エチレン/プロピレン)コポリマー、ポリエチレン、トコフェロール、ジメチコン、ヒアルロン酸Na、水溶性コラーゲン、(+/-)グンジョウ、マイカ、ラウロイルアスパラギン酸Na、ラウロイルリシン、塩化亜鉛、酸化チタン、酸化鉄、水酸化Al、硫酸Ba、トリイソステアリン酸イソプロピルチタン、酸化スズ、ホウケイ酸(Ca/Al)、黄5、赤104(1)、赤201、赤202,,ヒアルロン酸,,https://www.cosme.com/products/detail.php?product_id=156965
10249557,THREE グラムトーンカラーカスタード,13572,22633,1078,1082,4562248576564,2024/1/1,,5.6,40,240,1,1,3300,,"
軽くてバウンシー。デリシャスに染まり、
目もと、チーク、リップ、眉を自由に彩るマルチなカラーバーム。

豊かで心地よいマインド。その余裕を体現するおいしそうなカラーバリエーション、新1 0色で展開するマルチバーム。
カスタードのように軽やかでバウンシーなテクスチャーは、唇や頬はもちろん、繊細なまぶたにも薄膜フィット。
さらに、カラーアイブラウとしても使え、自由自在にメイクを楽しめます。指にとってすっと伸ばす、ぼかす、叩き込む。
テクニックいらずで簡単にグラデーションを描け、ディープに彩ることも。
肌に塗布して伸ばすとクリーミーな質感が“ほわり”とパウダリーに変化し、美しい仕上がりがキープされるのも特長。
色ごとに配合した多彩・微細なパールが光を捉え、
ナチュラルに個性を引き上げる、プレイフルなマルチカラーの提案です。",[01]シクロペンタシロキサン、メチルトリメチコン、アルキル(C30-45)ジメチコン、ホホバエステル、ジメチコン、(トリメチルペンタンジオール/アジピン酸/グリセリン)クロスポリマー、オクチルドデカノール、トリエチルヘキサノイン、トリメチルシロキシケイ酸、リンゴ酸ジイソステアリル、ジメチコンクロスポリマー、セスキイソステアリン酸ソルビタン、アルガニアスピノサ核油、シア脂、ホホバ種子油、フェノキシエタノール、エチルヘキシルグリセリン、トリエトキシカプリリルシラン、トコフェロール、(ジメチコン/ビニルジメチコン)クロスポリマー、シメチコン、酸化チタン、酸化鉄、マイカ、合成フルオロフロゴパイト、酸化スズ、水酸化Al、硫酸Ba、赤202、黄4,"
マルチに使える、カテゴリーレスなカラーバーム
目もと・頬・唇・眉と自由自在に使え、メイクの可能性を広げるカテゴリーレスなアイテム。
単色でのワントーンメイクから、色と色の組み合わせまで、気分やシーンにあわせて使えます。",,,https://www.cosme.com/products/detail.php?product_id=321414
10199550,タイムレスカラーリップ,24,120,1015,,,2020/11/7,2022/6/18,5.3,39,751,1,0,3520,3.8g,"
マスクでも色が落ちにくいリップ。つけた瞬間の発色がつづくタイムレスカラー処方*で、メイクしたての印象そのままに。*唇への密着を高め、色落ちを防ぐカラーフィックスオイル配合。マスクへ色移りしないわけではありません。",,,,,
10251359,ノールックリップ,107147,113017,1015,,4589474247273,2024/2/7,,5.0,37,338,1,0,1540,4.1g,"
＼鏡を見ずにパパっとキュンな唇に。／NO LOOK!でいつでもどこでもお直しOK！
直径12ミリ、傾斜21度。鏡を見なくてもするする塗れるスティックタイプのリップが新登場！

リップケアとカラーバームが1本に。高保湿でしっとり、気になる角質もなめらかにふっくらハリのある唇にケア。
スルスルと滑らかに「ノールック」で塗れて、お直しリップとしても最適。塗り直すたびにキュンと潤った唇に
ロングラスティング処方で、きれいな唇が長時間続きます。

4種の美容成分配合：　ホホバ種子油、オリーブ果実油、アーモンド油、バオバブ種子油
5種のフリー：合成香料フリー、合成保存料フリー、パラベンフリー、防腐剤フリー、クルエルティフリー

",トリイソステアリン酸ポリグリセリル-2、ダイマージリノール酸ダイマージリノレイルビス(ベヘニル/イソステアリル/フィトステリル)、リンゴ酸ジイソステアリル、水添ポリイソブテン、合成ワックス、オクチルドデカノール、ジ安息香酸PG、パラフィン、イソステアリン酸ソルビタン、ジステアルジモニウムヘクトライト、マイクロクリスタリンワックス、酸化チタン、酸化鉄、酢酸トコフェロール、炭酸プロピレン、赤202、バオバブ種子油、オリーブ果実油、ホホバ種子油、アーモンド油、黄4、黄5,,パラベンフリー,,https://www.cosme.com/products/detail.php?product_id=322292
10233920,ジェルフィットティント,113472,121836,1015,1016,8809680145566,,,5.1,36,372,0,1,,,"
こちらの商品情報は公式情報確認中または確認前となり、メンバーさんによる登録を含みます。
詳細はこちら",,,,,https://www.cosme.com/products/detail.php?product_id=316644
10244849,デューイフィルムティント,115012,123555,1016,,4570042580755,2023/9/20,2024/6/1,5.0,35,343,0,1,1320,,"
2023年9月13日より先行発売
塗り心地なめらかな水系ティント。塗り心地なめらかなのにしっかりとした保湿感。透明感がありつつ、唇を包み込む艶オイル膜は、時間とともにオイル膜が浮き上がり、唇をトップコートのようにコーティングします。唇を包み込みながら、ボリュームのあるぷるぷるな唇を演出します。軽い付け心地の高粘度オイルが密着感を高め、鮮やかなカラーが徐々に溶け込むように馴染むので、色もちも長時間キープします。保湿成分配合でずっとつづくみずみずしい唇に仕上がります。",,,,,https://www.cosme.com/products/detail.php?product_id=308990
10217905,シャネル ルージュ ココ ボーム,94,93,1015,,,2022/1/7,2024/3/1,5.1,34,333,1,0,5390,3g,"
リニューアル発売
シャネルのために特別に生み出されたオリーブ由来の有用成分オリーブ オレオアクティブ*を配合。高いケア効果で豊かなうるおいを届け、唇を長時間保護します。テクスチャーはさらりと軽やかで、繊細な薄膜が唇全体に広がるような心地よさ。さらに、密着感が高く、重ねるリップカラーをしっかりとホールドするのでリップ ベースとしても活躍します。日を追うごとにみずみずしくなめらかな唇へ導くリップボームです。パッケージは、リップボームの心地よいテクスチャーを反映しているようなやさしいホワイトに、ゴールドがアクセントとなったクリーンなデザイン。常にバッグに入れておきたい、マストハヴ アイテムです。 *オリーブ果実油、オリーブ葉エキス、トコフェロール（保湿成分）",,"
単独で、またはリップカラーの下地としてお使いください。 カラー タイプは一度塗りならほんのりと発色、何度か重ね塗りするとリップカラーのようにより鮮やかに発色します。 唇にのせたあと指で輪郭をぼかすと、よりナチュラルな雰囲気を楽しめます。",,,
10231697,ブラーグロイリップティント,116763,126481,1015,1016,4570094680397,2023/1/11,,5.4,34,303,0,1,1870,3.5g,"
全6色
自分の哲学と美しさを積み重ねていく女性を賛美し、古典文学にインスパイアされたカラーで女性の人生を彩らせます。うるうるリップを演出するソフトグロイティント。重ねれば重ねるほど澄んだ輝きがプラスされムラなく色づき、唇をしっとりと軽く仕上げます。",,"
チップに適量を取り、唇の内側から外側へ塗ります。",,"
1.お肌に異常が生じていないかよく注意して使用してください。また、お肌に合わないときはご使用をおやめください。2.ご使用中または使用後赤み・はれ・かゆみ・刺激・色抜け(白斑等)や黒ずみ等などの異常があらわれた場合、使用を中止し皮膚専門医にご相談ください。",https://www.cosme.com/products/detail.php?product_id=285760
10166956,ルージュ ココ フラッシュ,94,93,1015,,,2019/3/8,2023/5/5,5.3,33,1398,1,0,4400,3g,"
ワンストロークで明るい発色と輝きを同時にもたらすリップスティック。唇に触れた途端にすべるように広がるフォーミュラが、瞬時につやめく唇に仕上げます。キャップを開けずにフラッシュで色がわかる、透明のトップ。CCロゴを囲む色は選んだリップスティックの色毎に異なります。",,,,,https://www.cosme.net/product_buyinfo/id/10166956
10244850,ガラスプランパー,115012,123555,1016,,4570042580809,2023/9/20,2024/6/1,5.2,32,288,0,1,1320,,"
2023年9月13日より先行発売
べたつかないウォータリーなグロスプランパー。水のようになめらかな塗り心地で、べたつかないのにガラスのようなツヤ感を演出します。
唇コンディショニング成分(バニリルブチル、メントキシプロパンジオール)配合することで、口唇のキメを整え、ふっくらとした唇に見せます。唇がきらきらと輝いているように見せるパールを配合し、主張しすぎないのに魅惑的なくちびるへ。唇を包み込むオイル膜がしっかりと唇を保湿し、つややかなを演出します。",,,,,https://www.cosme.com/products/detail.php?product_id=308980
10237205,グラッシーボムティント,110739,127964,1015,,,2023/3/31,2024/1/9,5.0,32,244,0,0,781,,"
プリンのようなぷるぷる光沢感が魅力的なグロッシーリップティントです。",,,,,
10241231,ウォンジョンヨ ケアマスターリップマスク,115012,127192,1031,1016,4570042582308,2023/7/21,2024/6/28,5.6,32,212,0,1,1430,9?,"
乾燥した唇をトリートメントする、ぷるぷるナイトリップマスク。＜POINT1>高密着ベール処方：薄膜オイルがうるおいを閉じ込めて、寝ている間に濃厚保湿ケア。＜POINT2＞５種の保湿成分in：ダマスクバラ花エキス、ザクロ果皮エキス、アセロラ果実エキス、シュガースクワラン、シア脂（すべて保湿成分）。＜POINT3＞ぷっくり・グロス効果：リップグロスとしても使える。ツヤ感をプラスしてふっくら唇＊へ。＊メイクアップ効果による",,,,,https://www.cosme.com/products/detail.php?product_id=305465
10231807,エアーマット ウルトラリップティント,3775,2213,1015,,4535683151214,2022/12/16,,5.4,31,247,0,0,4180,5.5ml,"
全6色
ソフトフォーカスされた鮮やかな発色の美しい仕上がりを長時間*キープするジェル状のフォーミュラ。快適なつけ心地のマットカラーが、まるで空気のように軽い感触をもたらし、魅惑のなめらかさでスムースなグライドを可能にしました。
*8時間仕上がり持続データ取得済み。仕上がりには個人差があります。",,,,,https://www.cosme.com/products/detail.php?product_id=281112
10252856,YSL ラブシャイン リップスティック,114,99,1015,,3614274132618,2024/3/29,,5.5,31,234,0,1,5940,,"
3月20日 公式オンラインブティック・表参道フラッグシップブティック・うめだ阪急にて先行発売
3月20日 全国ご予約開始
3月13日 表参道フラッグシップブティックご予約開始

リニューアル発売
全20色
YSLが贈る、11年ぶりの新リップスティックシリーズ。

瞬時にとろけ、1日中続くツヤ。
フルーツオイルイン処方の新ジェリージュース リップスティック。


◆製品特徴
1. 長時間続く、みずみずしくフレッシュでシアーなツヤ
処方の半分以上が“ツヤ再現成分”。
ジェリーのような透明感とみずみずしくフレッシュなツヤ薄膜を実現。
キャンデリラの葉から抽出されるキャンデリラロウエキスとシャイニージェルを配合した
ハイシャインカプセルがワンストロークでとろけ、唇に薄く軽いツヤ膜を形成。

2.体温でとろける未体験のテクスチャー
唇に触れた瞬間とろけるジューシーなオイルが、軽やかにフィット。
一度味わうと忘れられない未体験の心地よさ。
エモリエントオイルとマカデミアナッツオイル※1が唇に触れた瞬間とろけ、リッチでありながらもどこまでも軽く滑らかに広がり密着。
YSL ラブシャイン リップスティックにだけ許された、心地よくとろけるテクスチャーを叶えます。

3. フルーツオイルイン処方。
１日中続く、ふっくらとした柔らかさとジューシーな潤い。
初めての、体温でとろけるフルーツオイルリップ。
YSL ウリカコミュニティガーデン産のパッションフルーツオイル※2とイチジク果実エキスをたっぷりと配合。ヒアルロン酸・コラーゲンの生成を促しながら、つけた瞬間から、滑らかで潤いに満ちたふっくらジューシーな唇へと導きます。


※1 マカデミアナッツ脂肪酸フィトステリル
※2 クダモノトケイソウ種子油",,,,,https://www.cosme.com/products/detail.php?product_id=327596
10220803,ローズ・パーフェクト・リキッド,208,282,1031,1015,3274872434929,2022/4/1,2024/4/5,5.4,31,286,0,0,4620,6ml,"
リニューアル発売
カラーとリップケア成分がとろけるように混ざり合い、つけるたびにすこやかで美しい唇を叶えるマーブルリキッドバーム。97％スキンケア成分配合*で、唇をやさしく包み込む至福のなめらかさを実現。ふっくらツヤのある唇を1日中キープします。本来の血色を生かしながら肌を美しく見せる発色とみずみずしい透明感で思わず見惚れてしまう魅惑の唇に。
* 顔料として配合している成分を除く",,,,,https://www.cosme.com/products/detail.php?product_id=256726
10184601,ミネラルマルチパウダー,10961,18524,1048,1019,4562256999065,2020/1/22,2023/9/20,5.1,31,559,0,1,2530,2.5g,"
目元から頬、唇まで多機能に使える、ほんのりセミマットの単色パウダー。指でさっと塗るだけでニュアンスが出せ、トレンド感があるワントーンメイクも自由自在。植物性美容オイルを配合したしっとりベロアタッチな質感が肌にふわりと溶け込み、肌コンディションがイマイチなときにも心地良い、軽やかでしっとりしたテクスチャー。コンパクトで多機能なモバイルコスメとして、旅行のポーチの軽量化やメイク直しにも。",マイカ、スクワラン、ヒマワリ種子油、シリカ、アルガニアスピノサ核油、スクレロカリアビレア種子油、ヤシ油、ポリクオタニウム-61、アロエベラ葉エキス、グリチルレチン酸ステアリル、トコフェロール、エチルヘキシルグリセリン、(+/-)酸化チタン、酸化鉄、ジミリスチン酸AI、水酸化AI、カルミン,,"無香料
無鉱物油
界面活性剤不使用
アルコールフリー
パラベンフリー
旧指定成分無添加",,https://www.cosme.com/products/detail.php?product_id=186570
10250432,リップ セラム ティント,13426,22426,1015,,,2024/2/2,,5.0,31,283,1,0,3520,,"
2024年1月19日より予約開始
発色もツヤも色持ちも、うるおいの持続も。
みずみずしさの虜になる、ハイブリッドリップティント。
",,,,,https://www.cosme.com/products/detail.php?product_id=321648
10133544,モイスチャー リッチ リップスティック,65,7609,1015,,,2017/8/4,2023/7/21,5.7,30,1198,0,0,5500,3.7g,"
濃密バームとシアーな発色で唇が染まるように色が灯るリップスティック。直塗りでも心地良い、濃厚かつまろやかな塗り心地です。粉体を減らした処方により、よりなめらかに、みずみずしく透明感ある仕上がりに。カバー感のない自然な色づきと、うるんだようなツヤが特長です。唇にツヤとうるおいを与える3種のオイル(ローズヒップオイル、グレープシードオイル、杏仁オイル)を新配合。使いやすいコンサバティブなカラーから一歩踏み出し、色を纏う喜びを体験できるカラーラインナップです。",,,,,
1487,リップ ペンシル,82,57,1017,,,,2024/3/22,5.2,30,1175,0,1,3630,,"
カラーバリエーションが豊富で人気のリップペンシル。ほどよい堅さで書きやすく、唇の輪郭をきれいに整えます。",,,,,https://www.cosme.com/products/detail.php?product_id=146380
10233354,センシュアルヌードグロス,9164,7821,1016,,8809803576321,2023/7/19,2023/11/8,6.0,30,478,0,0,4400,5g,"
やわらかくフィットするツヤ感で雰囲気のある唇を演出する、ボリュームメイクリップグロス。",,"
付属のチップに適量をとり、唇の中心から全体へ塗布しのばします。","界面活性剤不使用
アルコールフリー
パラベンフリー
アレルギーテスト済",,https://www.cosme.com/products/detail.php?product_id=302505
10251698,キスキス ビー グロウ オイル,85,167,1031,1016,3346470441118,2024/2/1,,5.4,29,216,1,1,4950,9.5ml,"
下地から仕上げまで使えるハニーリップオイルが、カラフルな6色で登場。
コルシカハニー*、プロポリス**、ロイヤルゼリー***の3つのハチ由来成分配合。唇にうるおいを与えてふっくらと整え、ローズヒップオイル****とフラワーオイル*****配合で唇をケア。
92%天然由来成分******のフォーミュラが、唇のpHに応じて発色し、長時間キープします。

* ハチミツ(保湿成分)
** プロポリスエキス(保湿成分)
*** 保湿成分
**** ローズヒップ油(保湿成分)
***** ヒマワリ種子油(保湿成分)
****** 自然由来指数92%(水0%を含む)ISO16128準拠",,"
単品でも、〈キスキス ビー グロウ〉との重ねづけでもお使いいただけます。

1. オイルだけで 自然に唇を色づけて、ふっくらとした光沢感を。
2. 〈キスキス ビー グロウ〉と合わせて色艶感を。",,,"javascript:tb_show('','/dialog/shopping-link/index/productId/10251698?KeepThis=true&TB_iframe=true&height=240&width=386')"
10206656,ローズ・パーフェクト,208,282,1031,1015,3274872455665,2021/4/16,2024/4/5,5.3,28,461,0,0,4620,2.8g,"
リニューアル発売
ツヤめく発色の下に、唇本来の美しさが透ける。自分らしいすこやかな血色感と輝き、そして95%自然由来*のテクスチュアに溶け込んだスキンケア成分で、つけるたびに出会うみずみずしい潤い。スキンケアカラー・バームの鮮やかな発色とケア効果で、2度恋をする。今日ありのままの自分が出会うのが、運命の唇。*自然由来指数95%（水0%を含む）ISO16128準拠",,"
リップ下地として、または唇のケアアイテムとしてデイリーにお使いいただけます。
また、軽いメイクに仕上げたいときのリップカラーとしてもお使いいただけます。",,,https://www.cosme.com/products/detail.php?product_id=228040
10209286,ルージュアレーブル,191,112,1015,,4514254992449,2021/7/21,2023/10/21,5.6,28,284,0,0,6600,4g,"
リニューアル発売
つややかに輝く仕上がり、なめらかな心地よさ、あふれるうるおい。贅沢な色と繊細なつやが生きいきとした唇を演出し、肌までも明るく輝かせるラグジュアリールージュです。天然ローズオイルなどを調香した香り。",,,,,https://www.cosme.com/products/detail.php?product_id=235640
10233819,M・A・C ロックド キス インク リップカラー,82,57,1015,,0773602640904,2023/2/3,2024/3/22,5.4,27,339,0,0,5170,4ml,"
全29色（うち限定4色）
キスをしても落ちない、なのに虜になるような心地よさ。24時間*続く、鮮やかな発色。M・A・C初、キスプルーフ(キスをしても落ちない)、マスク生活でも崩れにくいマスクフレンドリーで、鮮やかな発色と心地よい付けごこちが続くリキッド リップカラーが登場。保湿成分配合で唇にうるおいをもたらす、ウルトラモイスチャーマットテクスチャー。M・A・Cが提案する最先端のトレンド色を取り入れた、鮮やかで美しい29色(うち4色限定色)展開。あなたの唇を彩るカラーを見つけて。*化粧持ち(色持ち)データ取得済み。(メーカー調べ。効果には個人差があります。)",,,,,https://www.cosme.com/products/detail.php?product_id=283668
10231304,インク ムード グロイ ティント,108045,108377,1015,,4573198753332,,,5.1,27,218,0,0,1100,4g,"
こちらの商品情報は公式情報確認中または確認前となり、メンバーさんによる登録を含みます。
詳細はこちら涼しげに揺れる波テクスチャー唇のシワをしっとり水分で埋めながら何度重ねても爽やかでクリアなテクスチャーです。清楚な光沢でぷっくりモチリップ演出唇を擦り合わせてもなくならない、爽やかで清楚なツヤ感リップに。唇に馴染むレギンスフィット密着力。レギンスのように唇にピタッと密着し、心地の良い使用感。",水、ジフェニルジメチコン、リンゴ酸ジイソステアリル、ビスジグリセリルポリアシルアジペート-2、水添ポリイソブテン、ダイマージリノール酸ダイマージリノレイルビス(ベヘニル/イソステアリル/フィトステリル)、ジグリセリン、セチルPEG/PPG-10/1ジメチコン、DPG、水添ポリ(C6-14オレフィン)、ポリソルベート60、イソステアリン酸ソルビタン、ダイマージリノール酸ジイソステアリン酸ポリグリセリル-3、ペンチレングリコール、(アクリル酸ヒドロキシエチル/アクリロイルジメチルタウリンNa)コポリマー、トリ(カプリル酸/カプリン酸)グリセリル、スクワラン、セテアレス-20、(エチレン/プロピレン)コポリマー、フェノキシエタノール、グリセリン、ポリグリセリン-3、香料、エチルヘキシルグリセリン、ハマメリス葉エキス、オニユリエキス、BG、酸化チタン、黄5、赤227、赤104(1)、青1,"
唇の内側から全体に塗布します。",,,https://www.cosme.com/products/detail.php?product_id=267986
